Chrom.1		
UV		
ml	mAU	
0.809	0.06791869	
0.811	0.06833256	
0.812	0.06800625	
0.814	0.06864001	
0.815	0.06912126	
0.817	0.06996346	
0.818	0.07213174	
0.82	0.07322397	
0.821	0.07390484	
0.823	0.07468367	
0.824	0.07529474	
0.826	0.07601139	
0.827	0.07634268	
0.829	0.07682497	
0.83	0.07706969	
0.831	0.07667655	
0.833	0.07632928	
0.834	0.07656901	
0.836	0.07730539	
0.837	0.0769826	
0.839	0.07607468	
0.84	0.07591412	
0.842	0.07558894	
0.843	0.07543281	
0.845	0.07642269	
0.846	0.07703202	
0.848	0.07620947	
0.849	0.0762695	
0.851	0.0766436	
0.852	0.07649656	
0.854	0.07681717	
0.855	0.07738493	
0.857	0.07842725	
0.858	0.07845083	
0.86	0.07824035	
0.861	0.07825343	
0.863	0.07875458	
0.864	0.07905665	
0.866	0.07877287	
0.867	0.07865671	
0.869	0.07837246	
0.87	0.07755605	
0.872	0.0767711	
0.873	0.07615508	
0.875	0.07567664	
0.876	0.07470576	
0.878	0.0739907	
0.879	0.07343349	
0.881	0.07327837	
0.882	0.07298314	
0.884	0.07230686	
0.885	0.07121897	
0.887	0.07115261	
0.888	0.07036129	
0.89	0.06950033	
0.891	0.06941438	
0.893	0.06807655	
0.894	0.06701441	
0.896	0.06679085	
0.897	0.06681949	
0.899	0.0664271	
0.9	0.06571091	
0.902	0.0658209	
0.903	0.06564907	
0.905	0.06555757	
0.906	0.06603733	
0.908	0.06616863	
0.909	0.06601793	
0.911	0.06635701	
0.912	0.06609872	
0.914	0.0656145	
0.915	0.06544212	
0.917	0.06523886	
0.918	0.06523345	
0.92	0.06475509	
0.921	0.06391776	
0.923	0.06417328	
0.924	0.06444559	
0.926	0.06371754	
0.927	0.06317577	
0.929	0.06310535	
0.93	0.06327988	
0.932	0.06313916	
0.933	0.06343051	
0.935	0.06444142	
0.936	0.0645938	
0.938	0.06443582	
0.939	0.06500135	
0.941	0.06560414	
0.942	0.0653953	
0.944	0.06561507	
0.945	0.06550099	
0.947	0.06478696	
0.948	0.06462622	
0.95	0.06456196	
0.951	0.06430493	
0.953	0.06451519	
0.954	0.06500968	
0.956	0.06508176	
0.957	0.06478257	
0.959	0.06469597	
0.96	0.06518085	
0.962	0.06542955	
0.963	0.06618688	
0.965	0.06636305	
0.966	0.0659909	
0.968	0.0655659	
0.969	0.06574664	
0.971	0.06559949	
0.972	0.06489643	
0.974	0.06470542	
0.975	0.06565206	
0.977	0.0661419	
0.978	0.06579838	
0.98	0.06506945	
0.981	0.06420822	
0.983	0.06387414	
0.984	0.06376097	
0.986	0.06372654	
0.987	0.0640467	
0.989	0.06492152	
0.99	0.0652729	
0.992	0.06560916	
0.993	0.06650545	
0.995	0.06717591	
0.996	0.06763998	
0.998	0.06771778	
0.999	0.06762817	
1.001	0.06806891	
1.002	0.06835598	
1.004	0.06711283	
1.005	0.06753675	
1.007	0.06766038	
1.008	0.06821787	
1.01	0.06948864	
1.011	0.07015852	
1.013	0.07052223	
1.014	0.07076707	
1.016	0.07140417	
1.017	0.07143135	
1.019	0.07098436	
1.02	0.07030012	
1.022	0.06913522	
1.023	0.06813931	
1.025	0.06765044	
1.026	0.06786251	
1.028	0.0694611	
1.029	0.07015301	
1.031	0.0711296	
1.032	0.07061385	
1.034	0.07014167	
1.035	0.07070671	
1.037	0.07073621	
1.038	0.07154714	
1.04	0.07210496	
1.041	0.07170473	
1.043	0.07270176	
1.044	0.07263933	
1.046	0.07227676	
1.047	0.07131271	
1.049	0.0716498	
1.05	0.07146468	
1.052	0.0720381	
1.053	0.07276736	
1.055	0.07198741	
1.056	0.07165956	
1.058	0.07167435	
1.059	0.0720653	
1.061	0.07286181	
