Chrom.1		
UV		
ml	mAU	
1.239	0.02222881	
1.24	0.02309051	
1.242	0.02285246	
1.243	0.02353414	
1.245	0.02320527	
1.246	0.02382718	
1.248	0.0238465	
1.249	0.02405635	
1.251	0.0232065	
1.252	0.02345619	
1.254	0.02413234	
1.255	0.0241869	
1.257	0.02503655	
1.258	0.02546737	
1.26	0.02612424	
1.261	0.02650446	
1.263	0.02736463	
1.264	0.02713168	
1.266	0.02660553	
1.267	0.02627457	
1.269	0.02615437	
1.27	0.02642165	
1.272	0.02722653	
1.273	0.02677425	
1.275	0.02563972	
1.276	0.02702243	
1.278	0.026767	
1.279	0.0271126	
1.281	0.02638765	
1.282	0.02596783	
1.284	0.0259377	
1.285	0.02533791	
1.287	0.02373544	
1.288	0.02210692	
1.29	0.02140303	
1.291	0.02113425	
1.293	0.02037868	
1.294	0.02007382	
1.296	0.02057341	
1.297	0.02133047	
1.299	0.02149557	
1.3	0.02136483	
1.302	0.02111031	
1.303	0.02243172	
1.305	0.02390631	
1.306	0.024164	
1.308	0.02427389	
1.309	0.02454233	
1.311	0.0245484	
1.312	0.02563456	
1.314	0.02470548	
1.315	0.0238056	
1.317	0.02403623	
1.318	0.02306757	
1.32	0.0231147	
1.321	0.02241707	
1.323	0.02237402	
1.324	0.02215168	
1.326	0.02337162	
1.327	0.02322717	
1.329	0.02223808	
1.33	0.02196555	
1.332	0.0218153	
1.333	0.02083954	
1.335	0.01980463	
1.336	0.01929548	
1.338	0.01848636	
1.339	0.01789992	
1.341	0.0187368	
1.342	0.01946451	
1.344	0.01962482	
1.345	0.02032493	
1.347	0.02089059	
1.348	0.0206013	
1.35	0.02075858	
1.351	0.01997303	
1.353	0.01948902	
1.354	0.01939172	
1.356	0.01923939	
1.357	0.01947013	
1.359	0.01951109	
1.36	0.01979773	
1.362	0.02109491	
1.363	0.02250645	
1.365	0.02350716	
1.366	0.02417635	
1.368	0.02463905	
1.369	0.02528981	
1.371	0.02567407	
1.372	0.0252153	
1.374	0.02462981	
1.375	0.02446739	
1.377	0.02387587	
1.378	0.02263431	
1.379	0.02131131	
1.381	0.0212122	
1.382	0.02128865	
1.384	0.02130033	
1.385	0.02106639	
1.387	0.0209623	
1.388	0.02176559	
1.39	0.02287413	
1.391	0.02317005	
1.393	0.02302818	
1.394	0.02284959	
1.396	0.02287322	
1.397	0.0231196	
1.399	0.02330689	
1.4	0.02292698	
1.402	0.02202446	
1.403	0.02200297	
1.405	0.02185902	
1.406	0.02082385	
1.408	0.01985049	
1.409	0.01940156	
1.411	0.01948356	
1.412	0.01957838	
1.414	0.02006613	
1.415	0.02010412	
1.417	0.01966649	
1.418	0.01906581	
1.42	0.01737519	
1.421	0.01596166	
1.423	0.01679237	
1.424	0.01731488	
1.426	0.01715311	
1.427	0.01684354	
1.429	0.01667721	
1.43	0.01722514	
1.432	0.01778416	
1.433	0.01784985	
