Chrom.1		
UV		
ml	mAU	
14.427	4.463058	
14.428	4.443344	
14.43	4.425012	
14.431	4.407308	
14.433	4.388759	
14.434	4.370644	
14.436	4.35232	
14.437	4.334447	
14.439	4.315158	
14.44	4.296333	
14.442	4.277353	
14.443	4.258723	
14.445	4.239579	
14.446	4.222705	
14.448	4.205748	
14.449	4.189417	
14.451	4.171364	
14.452	4.154023	
14.454	4.135934	
14.455	4.118907	
14.457	4.102398	
14.458	4.085524	
14.46	4.068545	
14.461	4.051224	
14.463	4.034048	
14.464	4.017084	
14.466	4.000191	
14.467	3.983762	
14.469	3.968793	
14.47	3.955729	
14.472	3.939327	
14.473	3.922167	
14.475	3.90558	
14.476	3.889772	
14.478	3.873166	
14.479	3.856437	
14.481	3.840288	
14.482	3.824255	
14.484	3.808752	
14.485	3.793288	
14.487	3.776954	
14.488	3.760767	
14.49	3.744954	
14.491	3.728077	
14.493	3.710747	
14.494	3.694433	
14.496	3.678291	
14.497	3.663778	
14.499	3.648536	
14.5	3.63382	
14.502	3.618061	
14.503	3.602602	
14.505	3.588044	
14.506	3.571915	
14.508	3.557621	
14.509	3.542911	
14.511	3.527243	
14.512	3.512225	
14.514	3.498034	
14.515	3.483982	
14.517	3.469288	
14.518	3.455142	
14.52	3.440458	
14.521	3.42596	
14.523	3.413361	
14.524	3.399515	
14.526	3.385293	
14.527	3.370966	
14.529	3.356735	
14.53	3.343039	
14.532	3.328905	
14.533	3.314806	
14.535	3.301576	
14.536	3.288381	
14.538	3.2749	
14.539	3.261045	
14.541	3.247244	
14.542	3.233338	
14.544	3.219491	
14.545	3.206097	
14.547	3.192965	
14.548	3.180894	
14.55	3.168265	
14.551	3.155118	
14.553	3.143072	
14.554	3.130718	
14.556	3.11884	
14.557	3.106638	
14.559	3.094346	
14.56	3.081277	
14.562	3.069278	
14.563	3.057084	
14.565	3.045614	
14.566	3.035366	
14.568	3.025008	
14.569	3.014766	
14.571	3.004599	
14.572	2.992318	
14.574	2.981353	
14.575	2.970429	
14.577	2.960854	
14.578	2.950129	
14.58	2.937696	
14.581	2.926482	
14.583	2.915102	
14.584	2.903685	
14.586	2.893347	
14.587	2.883256	
14.589	2.872126	
14.59	2.862183	
14.592	2.853134	
14.593	2.842799	
14.594	2.832378	
14.596	2.821659	
14.597	2.811087	
14.599	2.801054	
14.6	2.791095	
14.602	2.780994	
14.603	2.771173	
14.605	2.761097	
14.606	2.751307	
14.608	2.741281	
14.609	2.730454	
14.611	2.719755	
14.612	2.709369	
14.614	2.699411	
14.615	2.689671	
14.617	2.680039	
14.618	2.670976	
14.62	2.661307	
14.621	2.652287	
14.623	2.642714	
14.624	2.633896	
14.626	2.625462	
14.627	2.61612	
14.629	2.608509	
14.63	2.600157	
14.632	2.590888	
14.633	2.581313	
14.635	2.572272	
14.636	2.564069	
14.638	2.55558	
14.639	2.546427	
14.641	2.536944	
14.642	2.527217	
14.644	2.51783	
14.645	2.508342	
14.647	2.49919	
14.648	2.489936	
14.65	2.480705	
14.651	2.472399	
14.653	2.464189	
14.654	2.456024	
14.656	2.448222	
14.657	2.44078	
14.659	2.433402	
14.66	2.425049	
14.662	2.416871	
14.663	2.40927	
14.665	2.40032	
14.666	2.390934	
14.668	2.382264	
14.669	2.373512	
14.671	2.365582	
14.672	2.358074	
14.674	2.349833	
14.675	2.341858	
14.677	2.333247	
14.678	2.325352	
14.68	2.317972	
14.681	2.310889	
14.683	2.30433	
14.684	2.298051	
14.686	2.291589	
14.687	2.28477	
14.689	2.27785	
14.69	2.27076	
14.692	2.263474	
14.693	2.255869	
14.695	2.248179	
14.696	2.240602	
14.698	2.233034	
14.699	2.225547	
14.701	2.217745	
14.702	2.21001	
14.704	2.202258	
14.705	2.194829	
14.707	2.187762	
14.708	2.180837	
14.71	2.173888	
14.711	2.166861	
14.713	2.160319	
14.714	2.153301	
14.716	2.145993	
14.717	2.13919	
14.719	2.131595	
14.72	2.123751	
14.722	2.116788	
14.723	2.110654	
14.725	2.104465	
14.726	2.097177	
14.728	2.090482	
14.729	2.08505	
14.731	2.078183	
14.732	2.071049	
14.734	2.064636	
14.735	2.059242	
14.737	2.05347	
14.738	2.047192	
14.74	2.041625	
14.741	2.03595	
14.743	2.03054	
14.744	2.025543	
14.746	2.019813	
14.747	2.013823	
14.749	2.00816	
14.75	2.0021	
14.752	1.995915	
14.753	1.99021	
14.755	1.983806	
14.756	1.978071	
14.758	1.972133	
14.759	1.965825	
14.761	1.959902	
14.762	1.954202	
14.764	1.949495	
14.765	1.944977	
14.767	1.940192	
14.768	1.935656	
14.77	1.931108	
14.771	1.925848	
14.773	1.919865	
14.774	1.9143	
14.776	1.9095	
14.777	1.904778	
14.779	1.899846	
14.78	1.8945	
14.782	1.889667	
14.783	1.884538	
14.785	1.879871	
14.786	1.87446	
14.788	1.868558	
14.789	1.863546	
14.791	1.859042	
14.792	1.854303	
14.794	1.84973	
14.795	1.84564	
14.797	1.841811	
14.798	1.837063	
14.8	1.83275	
14.801	1.828995	
14.803	1.824958	
14.804	1.820353	
14.806	1.815599	
14.807	1.811048	
14.809	1.806363	
14.81	1.801337	
14.812	1.796251	
14.813	1.791242	
14.815	1.785508	
14.816	1.7803	
14.818	1.775168	
14.819	1.770137	
14.821	1.765896	
14.822	1.760538	
14.824	1.75491	
14.825	1.750692	
14.827	1.746901	
14.828	1.742568	
14.83	1.737542	
14.831	1.732011	
14.833	1.727207	
14.834	1.722672	
14.836	1.718413	
14.837	1.714214	
14.838	1.708527	
14.84	1.70355	
14.841	1.699828	
14.843	1.69581	
14.844	1.691091	
14.846	1.686465	
14.847	1.682842	
14.849	1.678398	
14.85	1.672951	
14.852	1.66862	
14.853	1.664585	
14.855	1.660943	
14.856	1.657894	
14.858	1.653964	
14.859	1.649495	
14.861	1.644647	
14.862	1.641101	
14.864	1.637791	
14.865	1.63401	
14.867	1.630672	
14.868	1.627197	
14.87	1.62325	
14.871	1.619336	
14.873	1.615781	
14.874	1.611113	
14.876	1.606693	
14.877	1.603576	
14.879	1.600264	
14.88	1.596942	
14.882	1.593737	
14.883	1.590071	
14.885	1.586674	
14.886	1.583652	
14.888	1.580303	
14.889	1.577045	
14.891	1.574225	
14.892	1.571412	
14.894	1.568057	
14.895	1.564702	
14.897	1.561827	
14.898	1.559494	
14.9	1.556795	
14.901	1.5534	
14.903	1.55081	
14.904	1.548604	
14.906	1.545851	
14.907	1.543823	
14.909	1.541165	
14.91	1.537992	
14.912	1.535293	
14.913	1.533074	
14.915	1.530438	
14.916	1.526339	
14.918	1.523333	
14.919	1.520087	
14.921	1.516662	
14.922	1.513262	
14.924	1.51083	
14.925	1.508748	
14.927	1.505483	
14.928	1.502212	
14.93	1.498437	
14.931	1.494071	
14.933	1.491153	
14.934	1.489085	
14.936	1.486815	
14.937	1.484189	
14.939	1.480661	
14.94	1.477397	
14.942	1.473824	
14.943	1.471312	
14.945	1.468312	
14.946	1.464834	
14.948	1.461819	
14.949	1.459817	
14.951	1.456816	
14.952	1.45248	
14.954	1.44883	
14.955	1.446273	
14.957	1.443022	
14.958	1.439799	
14.96	1.436654	
14.961	1.433478	
14.963	1.430279	
14.964	1.427763	
14.966	1.425084	
14.967	1.420782	
14.969	1.417764	
14.97	1.416148	
14.972	1.413665	
14.973	1.410595	
14.975	1.407204	
14.976	1.404541	
14.978	1.401597	
14.979	1.398178	
14.981	1.396063	
14.982	1.392606	
14.984	1.390051	
14.985	1.387173	
14.987	1.383765	
14.988	1.380611	
14.99	1.377555	
14.991	1.374687	
14.993	1.371302	
14.994	1.368082	
14.996	1.365385	
14.997	1.363348	
14.999	1.360637	
15	1.358366	
15.002	1.357249	
15.003	1.35489	
15.005	1.352787	
15.006	1.350907	
15.008	1.348354	
15.009	1.345742	
15.011	1.342672	
15.012	1.339358	
15.014	1.337597	
15.015	1.335076	
15.017	1.332725	
15.018	1.328659	
15.02	1.327189	
15.021	1.326124	
15.023	1.323993	
15.024	1.320662	
15.026	1.318697	
15.027	1.316946	
15.029	1.314456	
15.03	1.310391	
15.032	1.307134	
15.033	1.304341	
15.035	1.301896	
15.036	1.299137	
15.038	1.297079	
15.039	1.294983	
15.041	1.292383	
15.042	1.290625	
15.044	1.287913	
15.045	1.284629	
15.047	1.281818	
15.048	1.279273	
15.05	1.276515	
15.051	1.274014	
15.053	1.271397	
15.054	1.26923	
15.056	1.26652	
15.057	1.263579	
15.059	1.261115	
15.06	1.258111	
15.062	1.255987	
15.063	1.253027	
15.065	1.250053	
15.066	1.247897	
15.068	1.245259	
15.069	1.243083	
15.071	1.241212	
15.072	1.238358	
15.074	1.235218	
15.075	1.232681	
15.077	1.228499	
15.078	1.225293	
15.08	1.222891	
15.081	1.219788	
15.083	1.218165	
15.084	1.215262	
15.085	1.213742	
15.087	1.212081	
15.088	1.21126	
15.09	1.209734	
15.091	1.208426	
15.093	1.207581	
15.094	1.204882	
15.096	1.201837	
15.097	1.199493	
15.099	1.197599	
15.1	1.196179	
15.102	1.194314	
15.103	1.192668	
15.105	1.191176	
15.106	1.190019	
15.108	1.188509	
15.109	1.185818	
15.111	1.184507	
15.112	1.182543	
15.114	1.180214	
15.115	1.178578	
15.117	1.175484	
15.118	1.173856	
15.12	1.17107	
15.121	1.168587	
15.123	1.166191	
15.124	1.164892	
15.126	1.163936	
15.127	1.160894	
15.129	1.158803	
15.13	1.156726	
15.132	1.154558	
15.133	1.152096	
15.135	1.149731	
15.136	1.146322	
15.138	1.144518	
15.139	1.14181	
15.141	1.140121	
15.142	1.138271	
15.144	1.13641	
15.145	1.1342	
15.147	1.13203	
15.148	1.131085	
15.15	1.128549	
15.151	1.12668	
15.153	1.125636	
15.154	1.12374	
15.156	1.122458	
15.157	1.119395	
15.159	1.117311	
15.16	1.114964	
15.162	1.112955	
15.163	1.110185	
15.165	1.107449	
15.166	1.105846	
15.168	1.103766	
15.169	1.100733	
15.171	1.098693	
15.172	1.09673	
15.174	1.094803	
15.175	1.092106	
15.177	1.089274	
15.178	1.086369	
15.18	1.085438	
15.181	1.084491	
15.183	1.083173	
15.184	1.082293	
15.186	1.080363	
15.187	1.077808	
15.189	1.075644	
15.19	1.074105	
15.192	1.072939	
15.193	1.071115	
15.195	1.070387	
15.196	1.068766	
15.198	1.067842	
15.199	1.065911	
15.201	1.063437	
15.202	1.061776	
15.204	1.059188	
15.205	1.058109	
15.207	1.057223	
15.208	1.055486	
15.21	1.055176	
15.211	1.053957	
15.213	1.052312	
15.214	1.051586	
15.216	1.049297	
15.217	1.047618	
15.219	1.046385	
15.22	1.044456	
15.222	1.0431	
15.223	1.041115	
15.225	1.03919	
15.226	1.037074	
15.228	1.035108	
15.229	1.033019	
15.231	1.030947	
15.232	1.029317	
15.234	1.027354	
15.235	1.026019	
15.237	1.025185	
15.238	1.022323	
15.24	1.019881	
15.241	1.017183	
15.243	1.014557	
15.244	1.014142	
15.246	1.01269	
15.247	1.011458	
15.249	1.010159	
15.25	1.008938	
15.252	1.007472	
15.253	1.006484	
15.255	1.004485	
15.256	1.00136	
15.258	0.998633	
15.259	0.9964443	
15.261	0.9940764	
15.262	0.9938499	
15.264	0.9919808	
15.265	0.9889851	
15.267	0.9874088	
15.268	0.9869479	
15.27	0.9863551	
15.271	0.9849356	
15.273	0.9837228	
15.274	0.98243	
15.276	0.9811855	
15.277	0.9797818	
15.279	0.9788643	
15.28	0.9769508	
15.282	0.9749231	
15.283	0.9733683	
15.285	0.9710751	
15.286	0.9699708	
15.288	0.9685172	
15.289	0.9675258	
15.291	0.9668317	
15.292	0.9657674	
15.294	0.9637538	
15.295	0.9627721	
15.297	0.9605291	
15.298	0.9590439	
15.3	0.9580255	
15.301	0.9577329	
15.303	0.9563751	
15.304	0.9549441	
15.306	0.9539649	
15.307	0.95226	
15.309	0.9509076	
15.31	0.9491096	
15.312	0.9461784	
15.313	0.9451185	
15.315	0.9446372	
15.316	0.9435855	
15.318	0.9428357	
15.319	0.9413073	
15.321	0.940077	
15.322	0.9388692	
15.324	0.937475	
15.325	0.9367102	
15.327	0.9356501	
15.328	0.9341151	
15.33	0.9321399	
15.331	0.9307637	
15.332	0.9297782	
15.334	0.9288836	
15.335	0.9275786	
15.337	0.9252405	
15.338	0.9233067	
15.34	0.9220399	
15.341	0.9209883	
15.343	0.9191173	
15.344	0.9174848	
15.346	0.91666	
15.347	0.9149533	
15.349	0.9145755	
15.35	0.9129703	
15.352	0.9109737	
15.353	0.9089035	
15.355	0.907491	
15.356	0.9069719	
15.358	0.9052768	
15.359	0.9034105	
15.361	0.9012287	
15.362	0.8989879	
15.364	0.8966275	
15.365	0.894245	
15.367	0.8918226	
15.368	0.8890086	
15.37	0.886116	
15.371	0.8854251	
15.373	0.8842574	
15.374	0.8826921	
15.376	0.8809892	
15.377	0.8795274	
15.379	0.8780907	
15.38	0.8769123	
15.382	0.8756061	
15.383	0.8740563	
15.385	0.872585	
15.386	0.8711394	
15.388	0.8695152	
15.389	0.8671399	
15.391	0.8650238	
15.392	0.8627454	
15.394	0.8606778	
15.395	0.8590343	
15.397	0.8570919	
15.398	0.8545102	
15.4	0.8517926	
15.401	0.8501207	
15.403	0.8488821	
15.404	0.8477656	
15.406	0.846326	
15.407	0.8445875	
15.409	0.8426488	
15.41	0.841329	
15.412	0.8399331	
15.413	0.8386889	
15.415	0.837385	
15.416	0.8353668	
15.418	0.8338616	
15.419	0.8308913	
15.421	0.8278218	
15.422	0.8250646	
15.424	0.8218551	
15.425	0.8201538	
15.427	0.8194932	
15.428	0.818728	
15.43	0.8173654	
15.431	0.8151276	
15.433	0.8132692	
15.434	0.8121623	
15.436	0.8109131	
15.437	0.8101202	
15.439	0.8095019	
15.44	0.8086627	
15.442	0.807564	
15.443	0.807073	
15.445	0.806918	
15.446	0.8053648	
15.448	0.8036578	
15.449	0.8026188	
15.451	0.8011779	
15.452	0.7991793	
15.454	0.7976229	
15.455	0.7959349	
15.457	0.7952591	
15.458	0.7938101	
15.46	0.7923306	
15.461	0.7914087	
15.463	0.7910878	
15.464	0.7907944	
15.466	0.7899893	
15.467	0.7897423	
15.469	0.7891254	
15.47	0.7874119	
15.472	0.7856765	
15.473	0.7853848	
15.475	0.7849034	
15.476	0.7829067	
15.478	0.7800013	
15.479	0.7780922	
15.481	0.7760677	
15.482	0.7743771	
15.484	0.7735491	
15.485	0.772382	
15.487	0.7707973	
15.488	0.7691276	
15.49	0.7674673	
15.491	0.7667348	
15.493	0.7656549	
15.494	0.7643383	
15.496	0.7638671	
15.497	0.7628262	
15.499	0.7607033	
15.5	0.7582697	
15.502	0.7562885	
15.503	0.7547834	
15.505	0.7530864	
15.506	0.7512585	
15.508	0.7498406	
15.509	0.7488475	
15.511	0.7477354	
15.512	0.7464102	
15.514	0.7454908	
15.515	0.7448295	
15.517	0.7442985	
15.518	0.7433051	
15.52	0.7428271	
15.521	0.7426945	
15.523	0.7414156	
15.524	0.7405274	
15.526	0.738574	
15.527	0.7372774	
15.529	0.736239	
15.53	0.7351721	
15.532	0.733532	
15.533	0.7331425	
15.535	0.7326225	
15.536	0.7313566	
15.538	0.7302807	
15.539	0.7283372	
15.541	0.7268867	
15.542	0.7254648	
15.544	0.7236617	
15.545	0.7219872	
15.547	0.7210255	
15.548	0.7198349	
15.55	0.7179474	
15.551	0.7163171	
15.553	0.7158433	
15.554	0.7152609	
15.556	0.714043	
15.557	0.7127742	
15.559	0.7106633	
15.56	0.7083836	
15.562	0.7074094	
15.563	0.7069952	
15.565	0.70613	
15.566	0.7044263	
15.568	0.7030554	
15.569	0.7019153	
15.571	0.7003155	
15.572	0.6992365	
15.574	0.6986566	
15.575	0.6978749	
15.576	0.6966856	
15.578	0.6954978	
15.579	0.6938791	
15.581	0.6927487	
15.582	0.6919518	
15.584	0.6907175	
15.585	0.6899923	
15.587	0.6892626	
15.588	0.6879244	
15.59	0.6862361	
15.591	0.6846104	
15.593	0.6839893	
15.594	0.6825829	
15.596	0.6807227	
15.597	0.6800218	
15.599	0.6796336	
15.6	0.6793172	
15.602	0.6799893	
15.603	0.6786817	
15.605	0.6774011	
15.606	0.6761596	
15.608	0.6748754	
15.609	0.6738895	
15.611	0.6729354	
15.612	0.6716162	
15.614	0.6707299	
15.615	0.6694973	
15.617	0.6679736	
15.618	0.6665371	
15.62	0.6652254	
15.621	0.6637127	
15.623	0.6622775	
15.624	0.6618369	
15.626	0.6619205	
15.627	0.6615935	
15.629	0.6616122	
15.63	0.6624401	
15.632	0.6630899	
15.633	0.6634412	
15.635	0.6639228	
15.636	0.664092	
15.638	0.6634537	
15.639	0.6631585	
15.641	0.6636563	
15.642	0.6634448	
15.644	0.6628891	
15.645	0.6621453	
15.647	0.6618504	
15.648	0.6613924	
15.65	0.6617151	
15.651	0.6615188	
15.653	0.6606941	
15.654	0.6603639	
15.656	0.6607	
15.657	0.6595109	
15.659	0.6589962	
15.66	0.6580749	
15.662	0.6568074	
15.663	0.655669	
15.665	0.655015	
15.666	0.6539664	
15.668	0.6526759	
15.669	0.6518793	
15.671	0.651051	
15.672	0.6496563	
15.674	0.6478949	
15.675	0.6468655	
15.677	0.646159	
15.678	0.6459147	
15.68	0.6447532	
15.681	0.6437218	
15.683	0.6429161	
15.684	0.6416702	
15.686	0.6411092	
15.687	0.6408721	
15.689	0.64011	
15.69	0.6394545	
15.692	0.6392097	
15.693	0.6389236	
15.695	0.6385432	
15.696	0.6387485	
15.698	0.6384233	
15.699	0.6375707	
15.701	0.636067	
15.702	0.6358688	
15.704	0.6334049	
15.705	0.6316052	
15.707	0.6297362	
15.708	0.6273018	
15.71	0.6253418	
15.711	0.6237956	
15.713	0.6219516	
15.714	0.6206805	
15.716	0.6187434	
15.717	0.6172661	
15.719	0.6163059	
15.72	0.616743	
15.722	0.6162833	
15.723	0.6157661	
15.725	0.6131781	
15.726	0.6118	
15.728	0.6119235	
15.729	0.6116207	
15.731	0.6109828	
15.732	0.6115675	
15.734	0.6111246	
15.735	0.6112271	
15.737	0.6116292	
15.738	0.6113874	
15.74	0.6099861	
15.741	0.6088819	
15.743	0.6075978	
15.744	0.606886	
15.746	0.6062416	
15.747	0.6054749	
15.749	0.6046164	
15.75	0.6041013	
15.752	0.6024203	
15.753	0.6011692	
15.755	0.6008307	
15.756	0.6007035	
15.758	0.6000751	
15.759	0.5998	
15.761	0.5988274	
15.762	0.5976376	
15.764	0.5970719	
15.765	0.5960366	
15.767	0.5947108	
15.768	0.5941189	
15.77	0.5924666	
15.771	0.5906007	
15.773	0.5891542	
15.774	0.5874063	
15.776	0.5864369	
15.777	0.5846497	
15.779	0.5845125	
15.78	0.5834146	
15.782	0.5816523	
15.783	0.5811297	
15.785	0.5813711	
15.786	0.5804418	
15.788	0.5792447	
15.789	0.5786743	
15.791	0.577714	
15.792	0.5761696	
15.794	0.5748205	
15.795	0.5733477	
15.797	0.5718697	
15.798	0.570905	
15.8	0.5706961	
15.801	0.5704144	
15.803	0.5682434	
15.804	0.5658596	
15.806	0.5650345	
15.807	0.562531	
15.809	0.5607675	
15.81	0.5594659	
15.812	0.556639	
15.813	0.5556824	
15.815	0.5549856	
15.816	0.5545237	
15.818	0.5544514	
15.819	0.5536812	
15.821	0.5520608	
15.822	0.5509943	
15.823	0.549979	
15.825	0.5476037	
15.826	0.5465362	
15.828	0.5445715	
15.829	0.5432659	
15.831	0.5422386	
15.832	0.5412363	
15.834	0.539345	
15.835	0.5375457	
15.837	0.5358434	
15.838	0.5340921	
15.84	0.5327997	
15.841	0.5325114	
15.843	0.5320991	
15.844	0.531868	
15.846	0.5307412	
15.847	0.5296863	
15.849	0.5291561	
15.85	0.5277385	
15.852	0.5271166	
15.853	0.5267144	
15.855	0.524746	
15.856	0.5236295	
15.858	0.5222642	
15.859	0.5202132	
15.861	0.5194994	
15.862	0.5180323	
15.864	0.517626	
15.865	0.5155884	
15.867	0.5146884	
15.868	0.5136434	
15.87	0.5126449	
15.871	0.5120773	
15.873	0.5107508	
15.874	0.5106499	
15.876	0.5105946	
15.877	0.5093219	
15.879	0.5086026	
15.88	0.507518	
15.882	0.5070257	
15.883	0.506175	
15.885	0.5047646	
15.886	0.5037931	
15.888	0.5020874	
15.889	0.5010874	
15.891	0.5004471	
15.892	0.499058	
15.894	0.4971758	
15.895	0.4972453	
15.897	0.4966274	
15.898	0.4959984	
15.9	0.4963043	
15.901	0.4958332	
15.903	0.4957817	
15.904	0.4946286	
15.906	0.4944115	
15.907	0.493397	
15.909	0.493062	
15.91	0.4929423	
15.912	0.4923304	
15.913	0.4919562	
15.915	0.4923837	
15.916	0.490922	
15.918	0.4883244	
15.919	0.4866105	
15.921	0.4866839	
15.922	0.4873914	
15.924	0.4864995	
15.925	0.4861509	
15.927	0.4844489	
15.928	0.483149	
15.93	0.4839319	
15.931	0.4839214	
15.933	0.4849615	
15.934	0.4849061	
15.936	0.4842132	
15.937	0.4847687	
15.939	0.4841759	
15.94	0.4849199	
15.942	0.4844182	
15.943	0.4842074	
15.945	0.4835134	
15.946	0.4824639	
15.948	0.4813013	
15.949	0.4797319	
15.951	0.4781899	
15.952	0.4780468	
15.954	0.4776509	
15.955	0.4765503	
15.957	0.4754972	
15.958	0.47477	
15.96	0.4735125	
15.961	0.4730018	
15.963	0.4719411	
15.964	0.4714772	
15.966	0.4699872	
15.967	0.4691606	
15.969	0.4683428	
15.97	0.4660457	
15.972	0.4651422	
15.973	0.464709	
15.975	0.4645304	
15.976	0.4633069	
15.978	0.462472	
15.979	0.4621868	
15.981	0.4602413	
15.982	0.459574	
15.984	0.4583277	
15.985	0.4576526	
15.987	0.4568489	
15.988	0.455358	
15.99	0.4529999	
15.991	0.4521925	
15.993	0.4514737	
15.994	0.4509515	
15.996	0.4492824	
15.997	0.4469119	
15.999	0.4462524	
16	0.4443088	
16.002	0.4447448	
16.003	0.4443907	
16.005	0.4431215	
16.006	0.4432354	
16.008	0.4421338	
16.009	0.4406957	
16.011	0.4410415	
16.012	0.4404304	
16.014	0.4390345	
16.015	0.436041	
16.017	0.4342356	
16.018	0.4324593	
16.02	0.4307347	
16.021	0.4297579	
16.023	0.4289298	
16.024	0.428264	
16.026	0.4274646	
16.027	0.4267476	
16.029	0.4252869	
16.03	0.4242683	
16.032	0.4236256	
16.033	0.4224344	
16.035	0.4220162	
16.036	0.4209362	
16.038	0.4198382	
16.039	0.4186314	
16.041	0.4178137	
16.042	0.4172516	
16.044	0.4186136	
16.045	0.4190304	
16.047	0.4166766	
16.048	0.4153399	
16.05	0.4142564	
16.051	0.4134508	
16.053	0.412248	
16.054	0.4112496	
16.056	0.4103879	
16.057	0.4094871	
16.059	0.4097664	
16.06	0.4080791	
16.062	0.4067468	
16.063	0.40625	
16.065	0.4067004	
16.066	0.4060553	
16.067	0.4052461	
16.069	0.4046971	
16.07	0.4049175	
16.072	0.4043908	
16.073	0.4027494	
16.075	0.4026888	
16.076	0.4016947	
16.078	0.4006085	
16.079	0.400077	
16.081	0.3996968	
16.082	0.3993682	
16.084	0.3989213	
16.085	0.3961612	
16.087	0.394357	
16.088	0.3937755	
16.09	0.3939644	
16.091	0.3947217	
16.093	0.3942683	
16.094	0.3933171	
16.096	0.3918928	
16.097	0.3911262	
16.099	0.3900626	
16.1	0.3894292	
16.102	0.3889238	
16.103	0.3883571	
16.105	0.3872027	
16.106	0.3873213	
16.108	0.3863934	
16.109	0.3851521	
16.111	0.3845055	
16.112	0.3835221	
16.114	0.3831997	
16.115	0.3834696	
16.117	0.382253	
16.118	0.3802527	
16.12	0.3791668	
16.121	0.3795154	
16.123	0.3796457	
16.124	0.3784536	
16.126	0.3777632	
16.127	0.3774982	
16.129	0.3776689	
16.13	0.3770436	
16.132	0.3753344	
16.133	0.3732259	
16.135	0.3731249	
16.136	0.373632	
16.138	0.3733845	
16.139	0.3722335	
16.141	0.3717612	
16.142	0.3718987	
16.144	0.3721864	
16.145	0.3703521	
16.147	0.3694706	
16.148	0.3702537	
16.15	0.3700075	
16.151	0.369998	
16.153	0.3690336	
16.154	0.3677124	
16.156	0.3660458	
16.157	0.3644869	
16.159	0.3634761	
16.16	0.3641053	
16.162	0.3638483	
16.163	0.3623942	
16.165	0.3624743	
16.166	0.3615323	
16.168	0.3612307	
16.169	0.3609741	
16.171	0.3608251	
16.172	0.3606094	
16.174	0.3608072	
16.175	0.3603687	
16.177	0.3592483	
16.178	0.3583274	
16.18	0.3580097	
16.181	0.3568232	
16.183	0.3563866	
16.184	0.3567483	
16.186	0.3565635	
16.187	0.3564758	
16.189	0.3555017	
16.19	0.353918	
16.192	0.3536074	
16.193	0.3531591	
16.195	0.3524294	
16.196	0.3520708	
16.198	0.3513692	
16.199	0.3505858	
16.201	0.349208	
16.202	0.3484838	
16.204	0.3478541	
16.205	0.3482346	
16.207	0.3493653	
16.208	0.3499129	
16.21	0.3492743	
16.211	0.3477707	
16.213	0.3464475	
16.214	0.3456109	
16.216	0.3446805	
16.217	0.3433443	
16.219	0.3423368	
16.22	0.3426929	
16.222	0.3428606	
16.223	0.341779	
16.225	0.3408529	
16.226	0.3395265	
16.228	0.3382498	
16.229	0.337424	
16.231	0.3362111	
16.232	0.3351321	
16.234	0.3348263	
16.235	0.3345265	
16.237	0.3335011	
16.238	0.3326763	
16.24	0.331498	
16.241	0.3303095	
16.243	0.3298214	
16.244	0.3292782	
16.246	0.32896	
16.247	0.3284526	
16.249	0.3277573	
16.25	0.3277908	
16.252	0.327917	
16.253	0.3282888	
16.255	0.3281456	
16.256	0.3278999	
16.258	0.3268182	
16.259	0.3255604	
16.261	0.324719	
16.262	0.3238731	
16.264	0.3244193	
16.265	0.3249929	
16.267	0.3242513	
16.268	0.3240158	
16.27	0.3236448	
16.271	0.3223314	
16.273	0.3212057	
16.274	0.320488	
16.276	0.3201945	
16.277	0.3194661	
16.279	0.3182302	
16.28	0.3167739	
16.282	0.3155692	
16.283	0.3149306	
16.285	0.3147338	
16.286	0.3147624	
16.288	0.3146437	
16.289	0.3145351	
16.291	0.3143333	
16.292	0.314078	
16.294	0.3135949	
16.295	0.312648	
16.297	0.3118349	
16.298	0.3113821	
16.3	0.3111148	
16.301	0.3109649	
16.303	0.3111696	
16.304	0.3116807	
16.306	0.3121234	
16.307	0.3124669	
16.309	0.3124284	
16.31	0.3116079	
16.312	0.3108799	
16.313	0.3104075	
16.314	0.3101356	
16.316	0.3096304	
16.317	0.3088941	
16.319	0.3083618	
16.32	0.3073829	
16.322	0.3062513	
16.323	0.3049453	
16.325	0.3026816	
16.326	0.3012742	
16.328	0.2998755	
16.329	0.2990305	
16.331	0.2981298	
16.332	0.2976797	
16.334	0.2975147	
16.335	0.2967457	
16.337	0.2969033	
16.338	0.295763	
16.34	0.2935003	
16.341	0.2920554	
16.343	0.2913587	
16.344	0.2905164	
16.346	0.2892351	
16.347	0.2883678	
16.349	0.2880946	
16.35	0.2879177	
16.352	0.2872024	
16.353	0.2863661	
16.355	0.2854111	
16.356	0.2839365	
16.358	0.2822592	
16.359	0.2808474	
16.361	0.2801345	
16.362	0.2796772	
16.364	0.2789026	
16.365	0.2778888	
16.367	0.2774043	
16.368	0.2766767	
16.37	0.27557	
16.371	0.2748035	
16.373	0.2740837	
16.374	0.2728738	
16.376	0.2719958	
16.377	0.271267	
16.379	0.2700991	
16.38	0.2688332	
16.382	0.2675343	
16.383	0.2663177	
16.385	0.2651274	
16.386	0.2641804	
16.388	0.2636946	
16.389	0.2627623	
16.391	0.2620337	
16.392	0.2617368	
16.394	0.2611956	
16.395	0.2605305	
16.397	0.2602094	
16.398	0.2605853	
16.4	0.2616526	
16.401	0.2621774	
16.403	0.2611	
16.404	0.260195	
16.406	0.2599424	
16.407	0.2601944	
16.409	0.2600809	
16.41	0.2595436	
16.412	0.258788	
16.413	0.2590852	
16.415	0.2598771	
