Chrom.1		
UV		
ml	mAU	
15.559	0.6632172	
15.56	0.6622323	
15.562	0.6610258	
15.563	0.6597604	
15.565	0.6600993	
15.566	0.6601916	
15.568	0.6604513	
15.569	0.6609886	
15.571	0.6607807	
15.572	0.6603131	
15.574	0.6608557	
15.575	0.661243	
15.577	0.6605369	
15.578	0.6600822	
15.58	0.6597302	
15.581	0.6594167	
15.583	0.6593596	
15.584	0.6587244	
15.586	0.6571469	
15.587	0.6558043	
15.589	0.654314	
15.59	0.6533106	
15.592	0.6522313	
15.593	0.6508957	
15.595	0.6504477	
15.596	0.6502463	
15.598	0.6494247	
15.599	0.6484742	
15.601	0.6483249	
15.602	0.6482521	
15.604	0.6478378	
15.605	0.6475666	
15.607	0.647134	
15.608	0.6458851	
15.61	0.6456177	
15.611	0.6461278	
15.613	0.6461842	
15.614	0.6457881	
15.616	0.6455922	
15.617	0.6457214	
15.619	0.6454793	
15.62	0.6450145	
15.622	0.6438084	
15.623	0.6423224	
15.625	0.6413645	
15.626	0.6404265	
15.628	0.6398857	
15.629	0.6389215	
15.631	0.6372203	
15.632	0.6360173	
15.634	0.6354035	
15.635	0.634232	
15.637	0.6332951	
15.638	0.632939	
15.639	0.6315814	
15.641	0.6296991	
15.642	0.6279863	
15.644	0.6255986	
15.645	0.6241074	
15.647	0.6237102	
15.648	0.6226776	
15.65	0.6214859	
15.651	0.6202956	
15.653	0.6195928	
15.654	0.6191772	
15.656	0.6182069	
15.657	0.6170083	
15.659	0.6165618	
15.66	0.616295	
15.662	0.616889	
15.663	0.6170939	
15.665	0.6167997	
15.666	0.6167099	
15.668	0.6167835	
15.669	0.6165415	
15.671	0.61603	
15.672	0.615338	
15.674	0.6145532	
15.675	0.6137808	
15.677	0.6129447	
15.678	0.6120117	
15.68	0.6106135	
15.681	0.6088437	
15.683	0.6083547	
15.684	0.608223	
15.686	0.6070444	
15.687	0.6058	
15.689	0.6047106	
15.69	0.6036096	
15.692	0.6022084	
15.693	0.6015096	
15.695	0.6015218	
15.696	0.6020167	
15.698	0.6025842	
15.699	0.6028336	
15.701	0.6031134	
15.702	0.6027231	
15.704	0.6018202	
15.705	0.600913	
15.707	0.600155	
15.708	0.5991098	
15.71	0.5982306	
15.711	0.5976667	
15.713	0.5970054	
15.714	0.5963043	
15.716	0.5957195	
15.717	0.5945496	
15.719	0.5943226	
15.72	0.5948231	
15.722	0.5944395	
15.723	0.5939417	
15.725	0.5929499	
15.726	0.5917398	
15.728	0.5906897	
15.729	0.5894474	
15.731	0.588623	
15.732	0.5877134	
15.734	0.5867434	
15.735	0.5862438	
15.737	0.5855452	
15.738	0.584369	
15.74	0.5836747	
15.741	0.5832689	
15.743	0.5832689	
15.744	0.5825093	
15.746	0.5816858	
15.747	0.58083	
15.749	0.5799365	
15.75	0.5790846	
15.752	0.5786355	
15.753	0.5780864	
15.755	0.5778369	
15.756	0.5779237	
15.758	0.5770361	
15.759	0.5755489	
15.761	0.5745035	
15.762	0.5735249	
15.764	0.5724648	
15.765	0.5712941	
15.767	0.5702411	
15.768	0.5689471	
15.77	0.5676275	
15.771	0.5664418	
15.773	0.5656117	
15.774	0.565002	
15.776	0.5639951	
15.777	0.5636075	
15.779	0.5634332	
15.78	0.5631307	
15.782	0.5632665	
15.783	0.5631396	
15.785	0.5639297	
15.786	0.5638466	
15.788	0.5633825	
15.789	0.5629476	
15.791	0.5634626	
15.792	0.5643051	
15.794	0.5646937	
15.795	0.5631955	
15.797	0.5622984	
15.798	0.5613993	
15.8	0.5605353	
15.801	0.5611153	
15.803	0.5615332	
15.804	0.5613215	
15.806	0.5615313	
15.807	0.5617352	
15.809	0.5612291	
15.81	0.5602576	
15.812	0.5598403	
15.813	0.5592272	
15.815	0.5584395	
15.816	0.5573811	
15.818	0.5560543	
15.819	0.5551384	
15.821	0.5539142	
15.822	0.5534863	
15.824	0.553599	
15.825	0.5536827	
15.827	0.5537488	
15.828	0.5542477	
15.83	0.5537971	
15.831	0.5527035	
15.833	0.5521396	
15.834	0.5516145	
15.836	0.5513856	
15.837	0.550797	
15.839	0.5508877	
15.84	0.550559	
15.842	0.5498945	
15.843	0.5498871	
15.845	0.5498284	
15.846	0.5487669	
15.848	0.5474449	
15.849	0.5463145	
15.851	0.5456346	
15.852	0.5439128	
15.854	0.5417003	
15.855	0.5403816	
15.857	0.5393527	
15.858	0.538334	
15.86	0.5359071	
15.861	0.5340147	
15.863	0.5328143	
15.864	0.5327545	
15.866	0.5318041	
15.867	0.5298107	
15.869	0.5281227	
15.87	0.526764	
15.872	0.5254719	
15.873	0.5247306	
15.875	0.5237318	
15.876	0.5219689	
15.878	0.5205112	
15.879	0.5199912	
15.881	0.5184764	
15.882	0.5165232	
15.884	0.5154626	
15.885	0.5148376	
15.886	0.5138056	
15.888	0.5127457	
15.889	0.5127997	
15.891	0.510999	
15.892	0.5098465	
15.894	0.5093638	
15.895	0.5101311	
15.897	0.5088784	
15.898	0.5074579	
15.9	0.5070781	
15.901	0.5066246	
15.903	0.5049164	
15.904	0.503608	
15.906	0.5030471	
15.907	0.5021375	
15.909	0.5015188	
15.91	0.5002264	
15.912	0.4997047	
15.913	0.4991834	
15.915	0.499179	
15.916	0.5002481	
15.918	0.4999237	
15.919	0.4992834	
15.921	0.4985515	
15.922	0.4981612	
15.924	0.4975998	
15.925	0.4966696	
15.927	0.4967781	
15.928	0.4974682	
15.93	0.4980296	
15.931	0.4973645	
15.933	0.4972726	
15.934	0.4979033	
15.936	0.4985978	
15.937	0.4986303	
15.939	0.498219	
15.94	0.4969811	
15.942	0.4968252	
15.943	0.4963549	
15.945	0.4969769	
15.946	0.496558	
15.948	0.4957169	
15.949	0.4952793	
15.951	0.4950254	
15.952	0.4952524	
15.954	0.4943287	
15.955	0.493781	
15.957	0.493912	
15.958	0.4931189	
15.96	0.4924988	
15.961	0.4916209	
15.963	0.4917351	
15.964	0.4912904	
15.966	0.4923155	
15.967	0.4920826	
15.969	0.4910045	
15.97	0.4899969	
15.972	0.4893973	
15.973	0.4895791	
15.975	0.4882902	
15.976	0.4870776	
15.978	0.4873595	
15.979	0.4862421	
15.981	0.4858809	
15.982	0.4862003	
15.984	0.4857551	
15.985	0.4855306	
15.987	0.4841153	
15.988	0.4827409	
15.99	0.4812648	
15.991	0.4793972	
15.993	0.478356	
15.994	0.4771162	
15.996	0.4762682	
15.997	0.4754764	
15.999	0.474449	
16	0.4733836	
16.002	0.4725692	
16.003	0.4712438	
16.005	0.4694299	
16.006	0.4692408	
16.008	0.4683615	
16.009	0.4670372	
16.011	0.4648214	
16.012	0.4632995	
16.014	0.4603294	
16.015	0.4588979	
16.017	0.4584107	
16.018	0.457546	
16.02	0.4556274	
16.021	0.4547115	
16.023	0.4530096	
16.024	0.4514923	
16.026	0.4505713	
16.027	0.4486762	
16.029	0.4478982	
16.03	0.4468648	
16.032	0.4460243	
16.033	0.4459188	
16.035	0.4454574	
16.036	0.4439782	
16.038	0.4425698	
16.039	0.4406016	
16.041	0.4393891	
16.042	0.4382913	
16.044	0.4379442	
16.045	0.4368805	
16.047	0.43664	
16.048	0.4354966	
16.05	0.4344873	
16.051	0.4338609	
16.053	0.4319867	
16.054	0.4316558	
16.056	0.4313096	
16.057	0.4293962	
16.059	0.4285772	
16.06	0.4276611	
16.062	0.426795	
16.063	0.4258776	
16.065	0.4260874	
16.066	0.4255399	
16.068	0.4249329	
16.069	0.4241848	
16.071	0.4232203	
16.072	0.4224858	
16.074	0.4223768	
16.075	0.422587	
16.077	0.4231496	
16.078	0.4228988	
16.08	0.4220718	
16.081	0.4209577	
16.083	0.4197933	
16.084	0.4202085	
16.086	0.4201614	
16.087	0.4196777	
16.089	0.4201898	
16.09	0.4197077	
16.092	0.4181304	
16.093	0.4170669	
16.095	0.4158686	
16.096	0.4150627	
16.098	0.4143246	
16.099	0.4141505	
16.101	0.4129857	
16.102	0.4122097	
16.104	0.4117019	
16.105	0.411379	
16.107	0.4106745	
16.108	0.4097709	
16.11	0.4084307	
16.111	0.4087018	
16.113	0.4074519	
16.114	0.4063821	
16.116	0.4043002	
16.117	0.4039783	
16.119	0.4025791	
16.12	0.4010233	
16.122	0.400232	
16.123	0.3996978	
16.125	0.3990545	
16.126	0.397895	
16.128	0.3965471	
16.129	0.3952064	
16.131	0.3939463	
16.132	0.3926672	
16.133	0.391081	
16.135	0.3895845	
16.136	0.3886417	
16.138	0.3884223	
16.139	0.3871543	
16.141	0.3855155	
16.142	0.3836032	
16.144	0.3834958	
16.145	0.3835675	
16.147	0.3827586	
16.148	0.3813763	
16.15	0.3796016	
16.151	0.3782246	
16.153	0.377726	
16.154	0.3772721	
16.156	0.3764881	
16.157	0.3760894	
16.159	0.3734491	
16.16	0.371407	
16.162	0.3707714	
16.163	0.3698308	
16.165	0.3686871	
16.166	0.3685141	
16.168	0.3681257	
16.169	0.3675193	
16.171	0.3669911	
16.172	0.3665967	
16.174	0.3660258	
16.175	0.365537	
16.177	0.3647901	
16.178	0.3634529	
16.18	0.3617004	
16.181	0.3604261	
16.183	0.3585944	
16.184	0.3581493	
16.186	0.3569355	
16.187	0.3569935	
16.189	0.3572817	
16.19	0.357837	
16.192	0.357306	
16.193	0.3555916	
16.195	0.3554737	
16.196	0.3539747	
16.198	0.3534128	
16.199	0.3537269	
16.201	0.3539043	
16.202	0.3541631	
16.204	0.3536381	
16.205	0.3531206	
16.207	0.3525617	
16.208	0.3530948	
16.21	0.3535583	
16.211	0.35314	
16.213	0.3522641	
16.214	0.350783	
16.216	0.3512088	
16.217	0.3519716	
16.219	0.3504326	
16.22	0.3485487	
16.222	0.3474125	
16.223	0.3463488	
16.225	0.3456942	
16.226	0.3442425	
16.228	0.3428013	
16.229	0.3424151	
16.231	0.3412913	
16.232	0.3388579	
16.234	0.3383469	
16.235	0.3387367	
16.237	0.3382056	
16.238	0.3367982	
16.24	0.3362606	
16.241	0.3356556	
16.243	0.3349194	
16.244	0.3350434	
16.246	0.3347099	
16.247	0.333609	
16.249	0.332633	
16.25	0.3327519	
16.252	0.3327848	
16.253	0.3326631	
16.255	0.3324495	
16.256	0.3321944	
16.258	0.3317518	
16.259	0.3307345	
16.261	0.3300222	
16.262	0.3288411	
16.264	0.3280781	
16.265	0.3271603	
16.267	0.3261788	
16.268	0.3264914	
16.27	0.3267907	
16.271	0.3262237	
16.273	0.3248714	
16.274	0.322884	
16.276	0.3216022	
16.277	0.3212313	
16.279	0.3204364	
16.28	0.3197649	
16.282	0.3199573	
16.283	0.3191269	
16.285	0.317155	
16.286	0.316533	
16.288	0.3168413	
16.289	0.318158	
16.291	0.3176815	
16.292	0.3164848	
16.294	0.316724	
16.295	0.3165089	
16.297	0.3168048	
16.298	0.3168431	
16.3	0.3158311	
16.301	0.3154668	
16.303	0.3147257	
16.304	0.3130695	
16.306	0.312735	
16.307	0.3131417	
16.309	0.3123693	
16.31	0.3115674	
16.312	0.3109356	
16.313	0.3108565	
16.315	0.3104406	
16.316	0.309678	
16.318	0.3095495	
16.319	0.3093276	
16.321	0.3085285	
16.322	0.30836	
16.324	0.3089924	
16.325	0.308632	
16.327	0.3079455	
16.328	0.3081255	
16.33	0.3086286	
16.331	0.308556	
16.333	0.3082775	
16.334	0.3081926	
16.336	0.3078511	
16.337	0.3076672	
16.339	0.307655	
16.34	0.3074332	
16.342	0.3068976	
16.343	0.3058997	
16.345	0.304645	
16.346	0.3044907	
16.348	0.3052369	
16.349	0.3049376	
16.351	0.3045999	
16.352	0.3031527	
16.354	0.3023929	
16.355	0.3022486	
16.357	0.301163	
16.358	0.3009161	
16.36	0.3019862	
16.361	0.301562	
16.363	0.3003065	
16.364	0.2985374	
16.366	0.2967303	
16.367	0.2955744	
16.369	0.2947088	
16.37	0.294512	
16.372	0.294398	
16.373	0.2939481	
16.375	0.2940158	
16.376	0.2936742	
16.377	0.2933307	
16.379	0.2931926	
16.38	0.2931722	
16.382	0.2929449	
16.383	0.2934066	
16.385	0.2942631	
16.386	0.2942763	
16.388	0.2941586	
16.389	0.29415	
16.391	0.294152	
16.392	0.2936482	
16.394	0.2936928	
16.395	0.2941443	
16.397	0.2939298	
16.398	0.2927076	
16.4	0.2917737	
16.401	0.2913986	
16.403	0.290624	
16.404	0.2896101	
16.406	0.2887383	
16.407	0.2884491	
16.409	0.2884777	
16.41	0.2890098	
16.412	0.2895778	
16.413	0.2885733	
16.415	0.2888947	
16.416	0.2893195	
16.418	0.2899913	
16.419	0.2906991	
16.421	0.2907304	
16.422	0.290683	
16.424	0.2908393	
16.425	0.2906168	
16.427	0.2901522	
16.428	0.2902134	
16.43	0.2902301	
16.431	0.2900763	
16.433	0.28957	
16.434	0.2889259	
16.436	0.288754	
16.437	0.288875	
16.439	0.2895729	
16.44	0.2900269	
16.442	0.2899072	
16.443	0.290016	
16.445	0.2893485	
16.446	0.2884599	
16.448	0.2868539	
16.449	0.2854749	
16.451	0.2856372	
16.452	0.2858036	
16.454	0.2859075	
16.455	0.2863053	
16.457	0.2860613	
16.458	0.2853555	
16.46	0.2847752	
16.461	0.2840144	
16.463	0.2842059	
16.464	0.2845072	
16.466	0.2837532	
16.467	0.2832131	
16.469	0.2822903	
16.47	0.2810396	
16.472	0.2802797	
16.473	0.2801512	
16.475	0.2798496	
16.476	0.2793286	
16.478	0.2790494	
16.479	0.2791716	
16.481	0.2795347	
16.482	0.2797184	
16.484	0.2794704	
16.485	0.2786058	
16.487	0.2775536	
16.488	0.2772291	
16.49	0.2771899	
16.491	0.2773663	
16.493	0.2772816	
16.494	0.2765796	
16.496	0.2763953	
16.497	0.2757442	
16.499	0.2751363	
16.5	0.2753546	
16.502	0.2755315	
16.503	0.2755093	
16.505	0.2750212	
16.506	0.2752905	
16.508	0.276102	
16.509	0.2760885	
16.511	0.2759886	
16.512	0.2757692	
16.514	0.2748847	
16.515	0.2742967	
16.517	0.2741074	
16.518	0.2736664	
16.52	0.2732561	
16.521	0.273091	
16.523	0.2738616	
16.524	0.2747759	
16.526	0.2750022	
16.527	0.274856	
16.529	0.2743023	
16.53	0.2739889	
16.532	0.2737254	
16.533	0.2745354	
16.535	0.2738864	
16.536	0.2735462	
16.538	0.2733283	
16.539	0.2726483	
16.541	0.273275	
16.542	0.2735859	
16.544	0.2734798	
16.545	0.2741442	
16.547	0.2747813	
16.548	0.2757207	
16.55	0.2761937	
16.551	0.2760675	
16.553	0.275785	
16.554	0.2750617	
16.556	0.2745854	
16.557	0.2746407	
16.559	0.2745963	
16.56	0.2740905	
16.562	0.2739462	
16.563	0.2739744	
16.565	0.2735848	
16.566	0.2725505	
16.568	0.2720426	
16.569	0.2723126	
16.571	0.2727567	
16.572	0.2735209	
16.574	0.2741485	
16.575	0.2740789	
16.577	0.2739473	
16.578	0.2739873	
16.58	0.2745691	
16.581	0.2738168	
16.583	0.2721479	
16.584	0.2716137	
16.586	0.2710617	
16.587	0.2709728	
16.589	0.2703512	
16.59	0.2704847	
16.592	0.2710872	
16.593	0.2716997	
16.595	0.2708358	
16.596	0.2703177	
16.598	0.2702517	
16.599	0.2699222	
16.601	0.2694306	
16.602	0.2690713	
16.604	0.2692385	
16.605	0.2691419	
16.607	0.2685886	
16.608	0.2682401	
16.61	0.269215	
16.611	0.269951	
16.613	0.2699781	
16.614	0.2698469	
16.616	0.2694608	
16.617	0.2694806	
16.619	0.2695363	
16.62	0.2689766	
16.622	0.268122	
16.623	0.2668483	
16.624	0.2662833	
16.626	0.266049	
16.627	0.2661342	
16.629	0.2664174	
16.63	0.2660473	
16.632	0.265896	
16.633	0.2642797	
16.635	0.2648474	
16.636	0.2647882	
16.638	0.2640038	
16.639	0.2639011	
16.641	0.2644348	
16.642	0.2640299	
16.644	0.2638117	
16.645	0.2634138	
16.647	0.2635561	
16.648	0.2631406	
16.65	0.2627781	
16.651	0.2629088	
16.653	0.2628659	
16.654	0.2618944	
16.656	0.2623528	
16.657	0.2634217	
16.659	0.2641023	
16.66	0.2647122	
16.662	0.2644076	
16.663	0.2647152	
16.665	0.2644946	
16.666	0.2641352	
16.668	0.2633646	
16.669	0.2643081	
16.671	0.2651092	
16.672	0.2654041	
16.674	0.2652781	
16.675	0.2650761	
16.677	0.2651385	
16.678	0.2650177	
16.68	0.26467	
16.681	0.2651591	
16.683	0.2655053	
16.684	0.264953	
16.686	0.2634473	
16.687	0.2626899	
16.689	0.2622628	
16.69	0.2621226	
16.692	0.2614886	
16.693	0.2611199	
16.695	0.2598818	
16.696	0.2592467	
16.698	0.2592606	
16.699	0.2593865	
16.701	0.2596681	
16.702	0.2594377	
16.704	0.2584084	
16.705	0.259455	
16.707	0.2588547	
16.708	0.2600787	
16.71	0.2598136	
16.711	0.2589062	
16.713	0.2587563	
16.714	0.2582382	
16.716	0.2566202	
16.717	0.2560787	
16.719	0.2557112	
16.72	0.2550691	
16.722	0.2536625	
16.723	0.2526812	
16.725	0.2520996	
16.726	0.252129	
16.728	0.2520947	
16.729	0.2522185	
16.731	0.2513826	
16.732	0.2503174	
16.734	0.2497001	
16.735	0.2489914	
16.737	0.2482471	
16.738	0.2475371	
16.74	0.2467354	
16.741	0.2462593	
16.743	0.2468364	
16.744	0.2456566	
16.746	0.2452011	
16.747	0.2445573	
16.749	0.2447559	
16.75	0.2449891	
16.752	0.2449284	
16.753	0.2444777	
16.755	0.2447182	
16.756	0.2450808	
16.758	0.2447525	
16.759	0.2447926	
16.761	0.245497	
16.762	0.2459372	
16.764	0.2464511	
16.765	0.2470889	
16.767	0.2474783	
16.768	0.247423	
16.77	0.2479217	
16.771	0.2488794	
16.773	0.2494122	
16.774	0.2492304	
16.776	0.2493571	
16.777	0.2492108	
16.779	0.2493117	
16.78	0.248207	
16.782	0.2487737	
16.783	0.249134	
16.785	0.2496376	
16.786	0.2501779	
16.788	0.2508465	
16.789	0.2517688	
16.791	0.2523386	
16.792	0.2535489	
16.794	0.2534643	
16.795	0.2537982	
16.797	0.2544033	
16.798	0.2547177	
16.8	0.2553346	
16.801	0.2551677	
16.803	0.2545308	
16.804	0.2553357	
16.806	0.256072	
16.807	0.2564055	
16.809	0.2552032	
16.81	0.2541291	
16.812	0.2547235	
16.813	0.2553659	
16.815	0.256177	
16.816	0.2562083	
16.818	0.2569306	
16.819	0.2585258	
16.821	0.2597761	
16.822	0.2594312	
16.824	0.2594736	
16.825	0.2596764	
16.827	0.2598464	
16.828	0.2594045	
16.83	0.2599546	
16.831	0.2595111	
16.833	0.2591112	
16.834	0.2585421	
16.836	0.2576641	
16.837	0.2572342	
16.839	0.2564348	
16.84	0.255251	
16.842	0.2544668	
16.843	0.2541507	
16.845	0.2538552	
16.846	0.2540926	
16.848	0.2536728	
16.849	0.2530188	
16.851	0.2521738	
16.852	0.2528435	
16.854	0.2522578	
16.855	0.2525888	
16.857	0.2527878	
16.858	0.2513775	
16.86	0.2502464	
16.861	0.250215	
16.863	0.2501792	
16.864	0.2487819	
16.866	0.2483492	
16.867	0.2475398	
16.868	0.2475176	
16.87	0.2470374	
16.871	0.2465649	
16.873	0.2460228	
16.874	0.2448213	
16.876	0.2445187	
16.877	0.2443519	
16.879	0.2432648	
16.88	0.2428577	
16.882	0.2431929	
16.883	0.2439686	
16.885	0.2436272	
16.886	0.2432183	
16.888	0.2429345	
16.889	0.2423662	
16.891	0.2430719	
16.892	0.241422	
16.894	0.2391929	
16.895	0.2376518	
16.897	0.2368347	
16.898	0.2360425	
16.9	0.236094	
16.901	0.2359695	
16.903	0.2363281	
16.904	0.2358428	
16.906	0.235123	
16.907	0.2339836	
16.909	0.2336803	
16.91	0.2345326	
16.912	0.2353123	
16.913	0.2356843	
16.915	0.2355409	
16.916	0.2355979	
16.918	0.2353112	
16.919	0.2359196	
16.921	0.2349841	
16.922	0.235625	
16.924	0.23634	
16.925	0.2371316	
16.927	0.2370528	
16.928	0.2384318	
16.93	0.2381119	
16.931	0.2368614	
16.933	0.2375513	
16.934	0.2376345	
16.936	0.2371971	
16.937	0.2371321	
16.939	0.2356417	
16.94	0.2356431	
16.942	0.2355069	
16.943	0.2349371	
16.945	0.2349265	
16.946	0.2352858	
16.948	0.2339965	
16.949	0.2342715	
16.951	0.2339025	
16.952	0.2334908	
16.954	0.2331655	
16.955	0.2329774	
16.957	0.2332084	
16.958	0.2329299	
16.96	0.2335974	
16.961	0.2345949	
16.963	0.2348012	
16.964	0.234735	
16.966	0.2336814	
16.967	0.2328507	
16.969	0.2345506	
16.97	0.2343938	
16.972	0.2344281	
16.973	0.2338394	
16.975	0.2315815	
16.976	0.230177	
16.978	0.229798	
16.979	0.2291508	
16.981	0.2295244	
16.982	0.230573	
16.984	0.2298144	
16.985	0.2283743	
16.987	0.2278755	
16.988	0.2285985	
16.99	0.229106	
16.991	0.2287204	
16.993	0.2288987	
16.994	0.2285217	
16.996	0.227963	
16.997	0.2278287	
16.999	0.2269597	
17	0.2257418	
17.002	0.2246218	
17.003	0.2235762	
17.005	0.2231529	
17.006	0.2234616	
17.008	0.22339	
17.009	0.2224919	
17.011	0.2227755	
17.012	0.2234903	
17.014	0.2250905	
17.015	0.2251365	
17.017	0.2250109	
17.018	0.2248892	
17.02	0.224914	
17.021	0.2246629	
17.023	0.2261281	
17.024	0.227104	
17.026	0.2270405	
17.027	0.227301	
17.029	0.2276053	
17.03	0.2276692	
17.032	0.2269362	
17.033	0.2267033	
17.035	0.2269387	
17.036	0.2266615	
17.038	0.2272239	
17.039	0.2273141	
17.041	0.2282215	
17.042	0.2290134	
17.044	0.2287912	
17.045	0.2294516	
17.047	0.2298348	
17.048	0.2310587	
17.05	0.2338079	
17.051	0.2354128	
17.053	0.2362684	
17.054	0.2375137	
17.056	0.238141	
17.057	0.2382732	
17.059	0.2381467	
17.06	0.2383072	
17.062	0.2389898	
17.063	0.2389093	
17.065	0.2388044	
17.066	0.2388551	
17.068	0.2386568	
17.069	0.2383793	
17.071	0.239631	
17.072	0.2395806	
17.074	0.2394402	
17.075	0.2406377	
17.077	0.241899	
17.078	0.2424005	
17.08	0.2424378	
17.081	0.2428308	
17.083	0.2431818	
17.084	0.2444633	
17.086	0.2448389	
17.087	0.2444438	
17.089	0.2442634	
17.09	0.2449903	
17.092	0.2445872	
17.093	0.24467	
17.095	0.2445697	
17.096	0.2443643	
17.098	0.2438972	
17.099	0.2435841	
17.101	0.2434102	
17.102	0.2433254	
17.104	0.2433733	
17.105	0.2434727	
17.107	0.2430014	
17.108	0.242933	
17.11	0.2423848	
17.111	0.2422663	
17.113	0.2423196	
17.114	0.2429773	
17.115	0.2432579	
17.117	0.2428679	
17.118	0.2424206	
17.12	0.2422539	
17.121	0.2425801	
17.123	0.2424205	
17.124	0.2415252	
17.126	0.2408276	
17.127	0.2401447	
17.129	0.2393876	
17.13	0.2382765	
17.132	0.2371027	
17.133	0.2374921	
17.135	0.2383562	
17.136	0.2379429	
17.138	0.2375579	
17.139	0.2377895	
17.141	0.2384637	
17.142	0.2387081	
17.144	0.2387738	
17.145	0.2382011	
17.147	0.2382655	
17.148	0.2385529	
17.15	0.2385828	
17.151	0.2384623	
17.153	0.2390425	
17.154	0.2395771	
17.156	0.2394501	
17.157	0.2391381	
17.159	0.2386889	
17.16	0.2384447	
17.162	0.2389569	
17.163	0.2394405	
17.165	0.2394321	
17.166	0.2391974	
17.168	0.2389195	
17.169	0.2391905	
17.171	0.2394347	
17.172	0.2392935	
17.174	0.2394655	
17.175	0.2403214	
17.177	0.2417296	
17.178	0.2425888	
17.18	0.2430156	
17.181	0.2438925	
17.183	0.2446727	
17.184	0.2453857	
17.186	0.2452337	
17.187	0.2446568	
17.189	0.2443873	
17.19	0.2444258	
17.192	0.2446679	
17.193	0.2451036	
17.195	0.2456775	
17.196	0.2455278	
17.198	0.2448755	
17.199	0.2449226	
17.201	0.244775	
17.202	0.2448087	
17.204	0.2454391	
17.205	0.2457688	
17.207	0.2461346	
17.208	0.2467113	
17.21	0.2471034	
17.211	0.2477266	
17.213	0.2474945	
17.214	0.247601	
17.216	0.2475401	
17.217	0.2476557	
17.219	0.2485403	
17.22	0.2492133	
17.222	0.2497728	
17.223	0.250134	
17.225	0.2500204	
17.226	0.2503316	
17.228	0.2501211	
17.229	0.2496863	
17.231	0.2503628	
17.232	0.2512057	
17.234	0.2517928	
17.235	0.2515201	
17.237	0.2504688	
17.238	0.2498561	
17.24	0.2497617	
17.241	0.2505423	
17.243	0.2516924	
17.244	0.2518142	
17.246	0.2517011	
17.247	0.2519689	
17.249	0.2522722	
17.25	0.2521975	
17.252	0.2511908	
17.253	0.2508858	
17.255	0.2511795	
17.256	0.2513984	
17.258	0.2513839	
17.259	0.251887	
17.261	0.2522565	
17.262	0.2524079	
17.264	0.2528976	
17.265	0.2527464	
17.267	0.2525489	
17.268	0.2519051	
17.27	0.2507264	
17.271	0.2499825	
17.273	0.2502559	
17.274	0.2502427	
17.276	0.249656	
17.277	0.2493768	
17.279	0.2487988	
17.28	0.247939	
17.282	0.2474929	
17.283	0.247362	
17.285	0.2468027	
17.286	0.2463906	
17.288	0.2465256	
17.289	0.246483	
17.291	0.2459137	
17.292	0.2458519	
17.294	0.2455394	
17.295	0.2443535	
17.297	0.2425842	
17.298	0.2416997	
17.3	0.2411466	
17.301	0.2398233	
17.303	0.2389296	
17.304	0.2385961	
17.306	0.237888	
17.307	0.2367168	
17.309	0.2353879	
17.31	0.2343966	
17.312	0.233759	
17.313	0.2324751	
17.315	0.231548	
17.316	0.2308188	
17.318	0.2297334	
17.319	0.2297415	
17.321	0.230094	
17.322	0.2300439	
17.324	0.2297926	
17.325	0.2295515	
17.327	0.2287985	
17.328	0.2279658	
17.33	0.2269337	
17.331	0.2267296	
17.333	0.226593	
17.334	0.2254611	
17.336	0.2236513	
17.337	0.2233595	
17.339	0.2224485	
17.34	0.2212223	
17.342	0.2209753	
17.343	0.2213118	
17.345	0.2220991	
17.346	0.2218385	
17.348	0.2219626	
17.349	0.2222679	
17.351	0.222581	
17.352	0.2228602	
17.354	0.2230251	
17.355	0.2231606	
17.357	0.2234943	
17.358	0.2233416	
17.36	0.2227202	
17.361	0.2217347	
17.362	0.2203726	
17.364	0.2189947	
17.365	0.2182804	
17.367	0.2176397	
17.368	0.2169935	
17.37	0.217502	
17.371	0.2180486	
17.373	0.2176926	
17.374	0.2173643	
17.376	0.2173462	
17.377	0.2182043	
17.379	0.2189205	
17.38	0.2192294	
17.382	0.2190928	
17.383	0.2195531	
17.385	0.2199568	
17.386	0.2209565	
17.388	0.221825	
17.389	0.2228844	
17.391	0.2222291	
17.392	0.2224845	
17.394	0.2210783	
17.395	0.2196449	
17.397	0.2191669	
17.398	0.2187213	
17.4	0.2184994	
17.401	0.218308	
17.403	0.2173305	
17.404	0.2165839	
17.406	0.2156594	
17.407	0.2155806	
17.409	0.2163795	
17.41	0.2175927	
17.412	0.2174634	
17.413	0.2168614	
17.415	0.2166025	
17.416	0.2161101	
17.418	0.2158688	
17.419	0.2163066	
17.421	0.2178008	
17.422	0.2186961	
17.424	0.2190398	
17.425	0.2192132	
17.427	0.2194782	
17.428	0.2193964	
17.43	0.2192984	
17.431	0.2197694	
17.433	0.2195556	
17.434	0.2195286	
17.436	0.219155	
17.437	0.2192675	
17.439	0.2203373	
17.44	0.2203127	
17.442	0.2195769	
17.443	0.2190568	
17.445	0.21937	
17.446	0.2203327	
17.448	0.2211414	
17.449	0.2214278	
17.451	0.2208097	
17.452	0.2201864	
17.454	0.2193717	
17.455	0.2177499	
17.457	0.2172522	
17.458	0.2170211	
17.46	0.2168496	
17.461	0.2168953	
17.463	0.2166239	
17.464	0.2169466	
17.466	0.2180166	
17.467	0.2183143	
17.469	0.2193598	
17.47	0.2195722	
17.472	0.219399	
17.473	0.2189509	
17.475	0.2193051	
17.476	0.2200254	
17.478	0.2214726	
